date,debit_account,debit_name,debit_inn,credit_account,credit_name,credit_inn,debit_amount,credit_amount,purpose,risk
2025-10-06 16:14:52,35240824008427109477,ОАО «Сфера»,7498941344,04179291117993136565,ИП «Гамма»,270790320209,70000.0,,выдача наличных,medium
2025-10-06 16:30:09,44300910939111926921,ООО «Альфа»,1061817539,16417582313348458714,ФЛ Смирнов Максим,127058772243,100000.0,,банковская комиссия,medium
2025-10-06 17:08:44,35240824008427109477,ОАО «Сфера»,7498941344,53260332309821506489,ЗАО «Север»,7898562573,,105835.22,экспорт согласно счёту №59180,medium
2025-10-06 18:22:09,44300910939111926921,ООО «Альфа»,1061817539,79541072728498247414,ФЛ Егоров Егор,443098591689,,419546.33,предоплата,medium
2025-10-07 09:00:37,15273230085766656749,ИП «Омега»,467474689745,53747411249035213568,ООО «Маркет»,2127756183,,90000.0,транспорт согласно счёту №98867,high
2025-10-07 09:19:00,80396522395590599293,АО «Бета»,8593213347,33059126620157201859,ИП «Юг»,472927742308,,20000.0,субаренда за работы,medium
2025-10-07 09:21:58,06868793741608989921,ООО «Регион»,2115869383,96762916032484137681,ИП «Опт»,475469263209,119442.12,,передача активов согласно счёту №36457,high
2025-10-07 09:23:42,15273230085766656749,ИП «Омега»,467474689745,02481717524214955112,ФЛ Егоров Иван,633991297102,20000.0,,аренда,high
2025-10-07 09:26:46,96762916032484137681,ИП «Опт»,475469263209,15837767499616592661,ИП «Запад»,421476492597,,116346.46,крипто за товары,high
2025-10-07 09:40:26,15837767499616592661,ИП «Запад»,421476492597,81826886153355543987,ЗАО «Прайм»,7985158328,,116922.22,coin по договору №7709,high
2025-10-07 10:06:05,81826886153355543987,ЗАО «Прайм»,7985158328,86603242044820700159,ИП «Прайм»,631230347722,116530.24,,перевод на карту согласно счёту №90726,high
2025-10-07 10:57:04,80396522395590599293,АО «Бета»,8593213347,33059126620157201859,ИП «Юг»,472927742308,,33377.93,предоплата,medium
2025-10-07 11:52:34,15273230085766656749,ИП «Омега»,467474689745,53747411249035213568,ООО «Маркет»,2127756183,186300.0,,наличные по договору №9391,high
2025-10-07 12:01:12,15273230085766656749,ИП «Омега»,467474689745,02481717524214955112,ФЛ Егоров Иван,633991297102,,211065.04,наличные,high
2025-10-07 13:48:54,80396522395590599293,АО «Бета»,8593213347,27846997335494651909,АО «Маркет»,5701329025,,61739.25,вознаграждение по договору №1406,medium
2025-10-07 14:05:16,15273230085766656749,ИП «Омега»,467474689745,31060053131220681558,ИП «Запад»,709006335305,587600.0,,наличные за работы,high
2025-10-07 14:13:19,80396522395590599293,АО «Бета»,8593213347,27846997335494651909,АО «Маркет»,5701329025,,10000.0,эквайринг,medium
2025-10-07 14:33:38,80396522395590599293,АО «Бета»,8593213347,01750961701595919457,ФЛ Смирнов Дмитрий,645380442199,80643.4,,хостинг и связь за работы,medium
2025-10-07 15:20:10,15273230085766656749,ИП «Омега»,467474689745,27790104328986143410,ОАО «Восток»,0515220470,117100.0,,страховой взнос согласно счёту №16541,high
2025-10-07 15:28:44,15273230085766656749,ИП «Омега»,467474689745,02481717524214955112,ФЛ Егоров Иван,633991297102,,38821.56,перевод на карту согласно счёту №3166,high
2025-10-07 16:38:30,15273230085766656749,ИП «Омега»,467474689745,53747411249035213568,ООО «Маркет»,2127756183,10000.0,,выдача наличных за работы,high
2025-10-07 16:46:38,80396522395590599293,АО «Бета»,8593213347,33059126620157201859,ИП «Юг»,472927742308,70000.0,,обналичивание согласно счёту №1611,medium
2025-10-07 16:49:00,80396522395590599293,АО «Бета»,8593213347,27846997335494651909,АО «Маркет»,5701329025,,14760.26,лизинг,medium
2025-10-07 18:30:34,80396522395590599293,АО «Бета»,8593213347,01750961701595919457,ФЛ Смирнов Дмитрий,645380442199,29942.2,,маркетинг по договору №1480,medium
2025-10-08 09:34:23,84399106227236266933,ФЛ Смирнов Егор,867752401413,50184819737418972154,ФЛ Петров Дмитрий,426192372446,64277.3,,пожертвование за товары,high
2025-10-08 09:34:28,15662776896270661498,ИП «Точка»,293449734703,16417582313348458714,ФЛ Смирнов Максим,127058772243,,17854.21,услуги по договору,medium
2025-10-08 09:47:49,15662776896270661498,ИП «Точка»,293449734703,04179291117993136565,ИП «Гамма»,270790320209,41000.0,,оплата по договору поставки за услуги,medium
2025-10-08 10:30:44,80396522395590599293,АО «Бета»,8593213347,27846997335494651909,АО «Маркет»,5701329025,,83838.78,личные нужды,medium
2025-10-08 10:37:24,15662776896270661498,ИП «Точка»,293449734703,04179291117993136565,ИП «Гамма»,270790320209,248100.0,,транспорт по договору №9619,medium
2025-10-08 10:45:50,15662776896270661498,ИП «Точка»,293449734703,04179291117993136565,ИП «Гамма»,270790320209,30000.0,,без договора по договору №1723,medium
2025-10-08 10:51:40,50184819737418972154,ФЛ Петров Дмитрий,426192372446,26448869461195243640,ИП «Прайм»,011669183653,,65842.25,обналичивание согласно счёту №67263,high
2025-10-08 11:17:51,80396522395590599293,АО «Бета»,8593213347,27846997335494651909,АО «Маркет»,5701329025,180755.78,,вознаграждение согласно счёту №597,medium
2025-10-08 11:45:18,15662776896270661498,ИП «Точка»,293449734703,04179291117993136565,ИП «Гамма»,270790320209,221470.8,,предоплата,medium
2025-10-08 12:09:16,65652341389994043898,ОАО «Кей»,6973112197,47146273014719597964,ИП «Бета»,947873002463,47080.82,,хостинг и связь по договору №7239,low
2025-10-08 12:43:26,15662776896270661498,ИП «Точка»,293449734703,04179291117993136565,ИП «Гамма»,270790320209,,30000.0,коммунальные услуги по договору №16,medium
2025-10-08 14:04:06,15662776896270661498,ИП «Точка»,293449734703,04179291117993136565,ИП «Гамма»,270790320209,46462.18,,доставка за услуги,medium
2025-10-08 14:31:26,44731584776863423461,ФЛ Иванов Сергей,351305231205,70538338848792069804,ООО «Дельта»,3924051475,23441.43,,консультационные согласно счёту №97932,low
2025-10-08 14:37:38,80396522395590599293,АО «Бета»,8593213347,27846997335494651909,АО «Маркет»,5701329025,9953.09,,доставка согласно счёту №73281,medium
2025-10-08 14:42:49,26448869461195243640,ИП «Прайм»,011669183653,82434776958741314675,ФЛ Лебедев Дмитрий,206496935761,,64962.02,займ согласно счёту №81505,high
2025-10-08 15:34:58,80396522395590599293,АО «Бета»,8593213347,33059126620157201859,ИП «Юг»,472927742308,,31700.0,логистика согласно счёту №65714,medium
2025-10-08 15:58:08,80396522395590599293,АО «Бета»,8593213347,33059126620157201859,ИП «Юг»,472927742308,,120000.0,логистика по договору №122,medium
2025-10-08 16:36:54,80396522395590599293,АО «Бета»,8593213347,27846997335494651909,АО «Маркет»,5701329025,20157.33,,оплата по договору поставки,medium
2025-10-08 17:02:42,80396522395590599293,АО «Бета»,8593213347,27846997335494651909,АО «Маркет»,5701329025,269767.34,,хостинг и связь за товары,medium
2025-10-08 17:33:24,15662776896270661498,ИП «Точка»,293449734703,04179291117993136565,ИП «Гамма»,270790320209,26192.1,,предоплата за работы,medium
2025-10-08 17:36:58,80396522395590599293,АО «Бета»,8593213347,27846997335494651909,АО «Маркет»,5701329025,,87300.99,благотворительность по договору №2625,medium
2025-10-08 18:47:54,15662776896270661498,ИП «Точка»,293449734703,16417582313348458714,ФЛ Смирнов Максим,127058772243,24252.46,,оплата услуг по договору №6575,medium
2025-10-08 19:39:04,67342575409003486451,ИП «Фокус»,649078515847,52373415177345475749,ФЛ Егоров Максим,611249125605,214662.91,,swift по договору №9059,high
2025-10-09 00:29:53,52373415177345475749,ФЛ Егоров Максим,611249125605,72785324264250642076,ФЛ Лебедев Егор,496737945741,219508.52,,обналичивание по договору №9197,high
2025-10-09 05:09:46,72785324264250642076,ФЛ Лебедев Егор,496737945741,31441583311703037637,ФЛ Егоров Максим,188397745741,,217650.03,договор займа по договору №7046,high
2025-10-09 09:16:00,42357332214188805929,АО «Город»,5281685050,60821371184254768182,ФЛ Сидоров Никита,578715841551,,185383.24,доставка по договору №2715,medium
2025-10-09 09:28:44,42357332214188805929,АО «Город»,5281685050,17703886086803476447,АО «Опт»,5699988081,26765.08,,перевод средств,medium
2025-10-09 09:48:35,15662776896270661498,ИП «Точка»,293449734703,04179291117993136565,ИП «Гамма»,270790320209,145200.0,,заработная плата согласно счёту №78219,medium
2025-10-09 10:17:07,42357332214188805929,АО «Город»,5281685050,19108839822587139718,АО «Градиент»,8339187853,,71460.44,доставка,medium
2025-10-09 10:31:12,42357332214188805929,АО «Город»,5281685050,80793597820715182037,ЗАО «Бета»,4119986797,,220197.49,личные нужды,medium
2025-10-09 11:48:22,57216966630932998199,ФЛ Кузнецов Егор,774722640824,27846997335494651909,АО «Маркет»,5701329025,19334.4,,хостинг и связь согласно счёту №95125,low
2025-10-09 12:17:14,15662776896270661498,ИП «Точка»,293449734703,16417582313348458714,ФЛ Смирнов Максим,127058772243,,24379.1,займ согласно счёту №91455,medium
2025-10-09 12:46:15,15662776896270661498,ИП «Точка»,293449734703,04179291117993136565,ИП «Гамма»,270790320209,49300.0,,выдача наличных за услуги,medium
2025-10-09 13:16:54,42357332214188805929,АО «Город»,5281685050,58268627036924926932,ФЛ Егоров Сергей,718749603391,40305.45,,экспорт,medium
